key_value_pairs,event_name,user_pseudo_id,time_stamp,unix_time_stamp,unix_time_stamp_offset
id=322074256;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:49:54.904334 UTC,1.60556E+15,694
id=-1745802528;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:53:15.309381 UTC,1.60556E+15,694
id=-835914350;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:56:38.370441 UTC,1.60556E+15,694
id=-835914350;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:56:38.371 UTC,1.60556E+15,25
id=1763514985;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:56:39.880007 UTC,1.60556E+15,25
id=1297099421;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:56:44.344019 UTC,1.60556E+15,25
id=1297099421;param_video_watch_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:56:44.345024 UTC,1.60556E+15,25
id=-2136970888;param_device=SM-G900V;param_android_id=1c8022350147cc03;Trending=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:57:16.260034 UTC,1.60556E+15,25
id=-450421841;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 21:57:29.258065 UTC,1.60556E+15,25
id=1265669091;Autos + Vehicles=NA;Style + DIY=NA;Gaming=NA;Entertainment=NA;Comedy=NA;Music=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:01:11.143018 UTC,1.60556E+15,26
id=1265669091;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:01:11.143022 UTC,1.60556E+15,26
id=1265669091;param_video_id=djvQ1h_GaG8;param_video_source=from_feed_Autos + Vehicles,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:01:11.143023 UTC,1.60556E+15,26
id=2072483193;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:01:22.040047 UTC,1.60556E+15,26
id=2072483193;param_video_watch_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:01:22.040051 UTC,1.60556E+15,26
id=1195790791;param_video_watch_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:05:27.157103 UTC,1.60556E+15,26
id=-498284354;param_device=SM-G900V;param_android_id=1c8022350147cc03;Trending=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:05:38.51111 UTC,1.60556E+15,26
id=-498284354;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:05:38.511113 UTC,1.60556E+15,26
id=-172395860;action=action_video_started;param_session_id=79;param_timestamp=1605564859493,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:19.494122 UTC,1.60556E+15,26
id=1071534865;Autos + Vehicles=NA;Style + DIY=NA;Gaming=NA;Entertainment=NA;Comedy=NA;Music=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:35.498139 UTC,1.60556E+15,26
id=1071534865;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:35.49814 UTC,1.60556E+15,26
id=1569059824;param_device=SM-G900V;param_android_id=1c8022350147cc03;Trending=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:35.527148 UTC,1.60556E+15,26
id=1569059824;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:35.527154 UTC,1.60556E+15,26
id=1569059824;param_session_start_time=1605563840343,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:35.527155 UTC,1.60556E+15,26
id=1104867168;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:14:50.517162 UTC,1.60556E+15,26
id=56602286;param_device=SM-G900V;param_android_id=1c8022350147cc03;Trending=NA;Autos + Vehicles=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:16:02.974172 UTC,1.60556E+15,26
id=56602286;toggleSetting=explore;param_condition_new=NA;param_condition_previous=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:16:02.974174 UTC,1.60556E+15,26
id=789428139;param_pid=880000;param_condition=mixed;param_time_zone=Eastern Standard Time,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:16:02.99118 UTC,1.60556E+15,26
id=-11850135;action=action_session_ended;param_session_id=83;param_timestamp=1605565137901,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:18:57.9012 UTC,1.60557E+15,26
id=-11850135;param_session_start_time=1605565016801,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:18:57.902209 UTC,1.60557E+15,26
id=751340629;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:40:49.966009 UTC,1.60557E+15,872
id=-1997092160;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:13.890028 UTC,1.60557E+15,872
id=-1997092160;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:13.890029 UTC,1.60557E+15,872
id=-1189471393;param_pid=880000;param_condition=mixed;param_time_zone=Eastern Standard Time,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:17.021044 UTC,1.60557E+15,872
id=-1189471393;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:17.021047 UTC,1.60557E+15,872
id=-1189471393;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:17.021048 UTC,1.60557E+15,872
id=1757731117;Pets + Animals=NA;toggleSetting=explore;param_condition_new=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 22:49:17.031057 UTC,1.60557E+15,872
id=-1549686100;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:03:02.287011 UTC,1.60557E+15,873
id=1421299501;Comedy=false;Music=false;Pets + Animals=false;toggleSetting=focus,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:06:50.115032 UTC,1.60557E+15,873
id=1421299501;param_condition_new=NA;param_condition_previous=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:06:50.115033 UTC,1.60557E+15,873
id=1421299501;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:06:50.116035 UTC,1.60557E+15,873
id=-1685403216;action=action_session_ended;param_session_id=90;param_timestamp=1605568010123,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:06:50.124038 UTC,1.60557E+15,873
id=-1685403216;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:06:50.125046 UTC,1.60557E+15,873
id=918657828;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:09:48.874054 UTC,1.60557E+15,873
id=-2111269021;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:09:49.609064 UTC,1.60557E+15,873
id=136898879;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:12:02.517098 UTC,1.60557E+15,873
id=-1578319785;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:12:02.524107 UTC,1.60557E+15,873
id=-672146076;param_device=SM-G900V;param_android_id=1c8022350147cc03;Trending=false,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:35:43.031114 UTC,1.60557E+15,873
id=-672146076;param_condition_new=NA;param_condition_previous=NA,study_event,1d3e740345da6d251a1c72c59d531f54,2020-11-16 23:35:43.032117 UTC,1.60557E+15,873
id=-1593840799;param_pid=440000;param_condition=none;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.389003 UTC,1.60559E+15,436
id=-1593840799;Pets + Animals=NA;toggleSetting=NA;param_condition_new=focus,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.390006 UTC,1.60559E+15,436
id=-1593840799;param_condition_previous=none;param_condition_previous_total_time=0,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.391007 UTC,1.60559E+15,436
id=-1504543177;param_condition_new=NA;param_condition_previous=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:29.375019 UTC,1.60559E+15,436
id=1331953165;param_video_watch_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:37.551035 UTC,1.60559E+15,436
id=849110992;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:33:43.103058 UTC,1.60559E+15,436
id=-149174544;action=action_session_ended;param_session_id=1;param_timestamp=1605595808631,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:50:08.632066 UTC,1.6056E+15,436
id=-149174544;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:50:08.633072 UTC,1.6056E+15,436
id=-709439470;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:51:08.757083 UTC,1.6056E+15,436
id=-709439470;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:51:08.758084 UTC,1.6056E+15,436
id=-1756100190;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:05:34.222004 UTC,1.6056E+15,437
id=269878884;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.267022 UTC,1.6056E+15,437
id=269878884;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.269026 UTC,1.6056E+15,437
id=269878884;param_current_view=NA;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.270028 UTC,1.6056E+15,437
id=269878884;param_session_start_time=1605596716893,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.27003 UTC,1.6056E+15,437
id=525912103;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:18:31.406001 UTC,1.6056E+15,839
id=525912103;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:18:31.406002 UTC,1.6056E+15,839
id=525912103;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:18:31.407006 UTC,1.6056E+15,839
id=-1298318952;param_video_source=from_feed_Trending;param_video_watch_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:22:17.43002 UTC,1.6056E+15,839
id=1732576287;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:31:56.600033 UTC,1.6056E+15,839
id=387169909;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:41:09.188056 UTC,1.6056E+15,839
id=387169909;param_video_source=from_feed_Trending;param_video_watch_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:41:09.188058 UTC,1.6056E+15,839
id=-424521044;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:23.670083 UTC,1.6056E+15,839
id=-424521044;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:23.671087 UTC,1.6056E+15,839
id=-424521044;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:23.685089 UTC,1.6056E+15,839
id=-904286168;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.072093 UTC,1.6056E+15,839
id=-904286168;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.073099 UTC,1.6056E+15,839
id=1137978831;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.490105 UTC,1.6056E+15,839
id=1137978831;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.490107 UTC,1.6056E+15,839
id=806739252;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:27.061113 UTC,1.6056E+15,839
id=1115341640;action=action_video_started;param_session_id=10;param_timestamp=1605599539805,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:19.806125 UTC,1.6056E+15,839
id=1115341640;Gaming=false;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:19.807129 UTC,1.6056E+15,839
id=-577072590;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:43.40314 UTC,1.6056E+15,839
id=-577072590;param_video_watch_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:43.404148 UTC,1.6056E+15,839
id=-452159217;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:54:32.215157 UTC,1.6056E+15,839
id=-452159217;param_video_id=8a6OY0DDCqg;param_video_source=from_search_results,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:54:32.216164 UTC,1.6056E+15,839
id=945638033;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.928171 UTC,1.6056E+15,839
id=945638033;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.928174 UTC,1.6056E+15,839
id=945638033;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.929176 UTC,1.6056E+15,839
id=-1734566583;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.937182 UTC,1.6056E+15,839
id=-1734566583;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.937183 UTC,1.6056E+15,839
id=-1734566583;Gaming=false;Music=false;Pets + Animals=false;toggleSetting=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.937184 UTC,1.6056E+15,839
id=1656902173;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.434198 UTC,1.6056E+15,839
id=1656902173;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.4352 UTC,1.6056E+15,839
id=-762643351;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.445209 UTC,1.6056E+15,839
id=-1593840799;action=action_new_condition;param_session_id=-1;param_timestamp=1605593904384,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.388002 UTC,1.60559E+15,436
id=-1593840799;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.391009 UTC,1.60559E+15,436
id=-1593840799;param_video_source=NA;param_video_watch_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:24.39101 UTC,1.60559E+15,436
id=-1504543177;action=action_feed_edited;param_session_id=0;param_timestamp=1605593909373,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:29.374014 UTC,1.60559E+15,436
id=-1504543177;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:18:29.375021 UTC,1.60559E+15,436
id=-1783514198;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:32:42.981047 UTC,1.60559E+15,436
id=-1783514198;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:32:42.981051 UTC,1.60559E+15,436
id=849110992;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:33:43.103057 UTC,1.60559E+15,436
id=-149174544;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:50:08.633073 UTC,1.6056E+15,436
id=-149174544;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:50:08.634074 UTC,1.6056E+15,436
id=-149174544;param_session_start_time=1605595182773,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 06:50:08.634075 UTC,1.6056E+15,436
id=269878884;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.268023 UTC,1.6056E+15,437
id=269878884;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:17:31.269027 UTC,1.6056E+15,437
id=-1298318952;action=action_video_started;param_session_id=4;param_timestamp=1605597737407,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:22:17.420011 UTC,1.6056E+15,839
id=-1298318952;param_pid=440000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:22:17.421012 UTC,1.6056E+15,839
id=387169909;action=action_video_started;param_session_id=7;param_timestamp=1605598869180,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:41:09.18505 UTC,1.6056E+15,839
id=387169909;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:41:09.187055 UTC,1.6056E+15,839
id=-424521044;action=action_session_ended;param_session_id=8;param_timestamp=1605599423665,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:23.669081 UTC,1.6056E+15,839
id=-904286168;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.072094 UTC,1.6056E+15,839
id=-904286168;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.073097 UTC,1.6056E+15,839
id=1137978831;action=action_esm_sent;param_session_id=8;param_timestamp=1605599426487,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:26.489102 UTC,1.6056E+15,839
id=806739252;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false;Gaming=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:27.061115 UTC,1.6056E+15,839
id=806739252;Music=false;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:27.061116 UTC,1.6056E+15,839
id=806739252;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA;param_feed_new_value=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:50:27.062118 UTC,1.6056E+15,839
id=1115341640;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:19.807128 UTC,1.6056E+15,839
id=1115341640;param_video_id=K-a8s8OLBSE;param_video_source=from_search_results,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:19.807133 UTC,1.6056E+15,839
id=-577072590;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:52:43.403141 UTC,1.6056E+15,839
id=-452159217;action=action_video_started;param_session_id=10;param_timestamp=1605599672213,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:54:32.214156 UTC,1.6056E+15,839
id=-452159217;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:54:32.215159 UTC,1.6056E+15,839
id=945638033;action=action_session_ended;param_session_id=10;param_timestamp=1605599781927,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:56:21.92817 UTC,1.6056E+15,839
id=1656902173;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.435201 UTC,1.6056E+15,839
id=-762643351;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.446211 UTC,1.6056E+15,839
id=-762643351;param_session_start_time=1605599803801,study_event,9a5be23fb1ee03609f7d5cc464f8eb38,2020-11-17 07:59:08.446212 UTC,1.6056E+15,839
id=1279107183;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.673004 UTC,1.60559E+15,427
id=1279107183;param_condition_previous=explore;param_condition_previous_total_time=4966752,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.674007 UTC,1.60559E+15,427
id=1279107183;param_video_source=NA;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:19.67501 UTC,1.60559E+15,427
id=-1723504486;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.701016 UTC,1.60559E+15,427
id=-1723504486;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:30.70102 UTC,1.60559E+15,427
id=-445859357;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.477028 UTC,1.60559E+15,427
id=-445859357;param_video_id=J6Yy9eFTPak;param_video_source=from_feed_Trending,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:30:42.478034 UTC,1.60559E+15,427
id=-2098415205;action=action_esm_expired;param_session_id=17;param_timestamp=1605588207522,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.524015 UTC,1.60559E+15,219
id=-2098415205;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525023 UTC,1.60559E+15,219
id=-2098415205;param_video_watch_duration=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:43:27.525024 UTC,1.60559E+15,219
id=533136116;action=action_video_started;param_session_id=19;param_timestamp=1605588368546,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.550027 UTC,1.60559E+15,219
id=533136116;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.551028 UTC,1.60559E+15,219
id=533136116;param_current_view=NA;param_search_term=NA;param_video_id=eiOKp2RAcvs,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:46:08.554034 UTC,1.60559E+15,219
id=-1311562528;Autos + Vehicles=false;Style + DIY=false;Comedy=false;Gaming=false,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.367044 UTC,1.60559E+15,219
id=-1311562528;param_session_start_time=1605588365136,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:56:20.368051 UTC,1.60559E+15,219
id=422339312;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:57:20.452054 UTC,1.60559E+15,219
id=422339312;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 04:57:20.452055 UTC,1.60559E+15,219
id=-1786204100;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=true,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.535003 UTC,1.60559E+15,220
id=-1786204100;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:21.536008 UTC,1.60559E+15,220
id=-1472767733;param_pid=880000;param_condition=focus;param_time_zone=Pacific Standard Time,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.081014 UTC,1.60559E+15,220
id=-1472767733;param_search_term=NA;param_video_id=NA;param_video_source=NA,study_event,586123676373b663460a34a5a7b7ca97,2020-11-17 05:17:36.082021 UTC,1.60559E+15,220
